ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200753_x_at,2617,P,0.000732
200754_x_at,15002.9,P,0.000244
200755_s_at,442.9,P,0.00415
200756_x_at,354,A,0.246094
200757_s_at,747.6,P,0.01416
200758_s_at,888,P,0.005859
200759_x_at,1503.4,P,0.00293
200760_s_at,1340.8,P,0.000244
200761_s_at,1245.2,P,0.000244
200762_at,1947.3,P,0.000244
200763_s_at,43562.4,P,0.000244
200764_s_at,334.4,M,0.056152
200765_x_at,315.1,P,0.018555
200766_at,318.3,P,0.030273
200767_s_at,950.2,P,0.000732
200768_s_at,3800.9,P,0.000244
200769_s_at,1738.6,P,0.008057
200770_s_at,96.6,A,0.334473
200771_at,37.5,A,0.665527
200772_x_at,33055.4,P,0.000244
200773_x_at,18681.4,P,0.000244
200774_at,4882.5,P,0.000244
200775_s_at,5951.1,P,0.000244
200776_s_at,1555,P,0.001221
200777_s_at,2397.5,P,0.000244
200778_s_at,2589.5,P,0.000244
200779_at,7894.5,P,0.000732
200780_x_at,20761.1,P,0.000244
200781_s_at,35694.9,P,0.000244
200782_at,1154.6,P,0.000732
200783_s_at,2998.8,P,0.000244
200784_s_at,34.6,A,0.953857
200785_s_at,230,P,0.037598
200786_at,2707.5,P,0.000244
200787_s_at,450.8,P,0.00293
200788_s_at,397.8,P,0.005859
200789_at,1328.1,P,0.037598
200790_at,3215.9,P,0.000244
200791_s_at,1046,P,0.001221
200792_at,6668.8,P,0.000732
200793_s_at,1798,P,0.01416
200794_x_at,4144.8,P,0.000244
200795_at,263.9,A,0.149658
200796_s_at,219,A,0.080566
200797_s_at,2115.2,P,0.000244
200798_x_at,761.3,P,0.000244
200799_at,1572,P,0.000244
200800_s_at,622.7,P,0.018555
200801_x_at,64467.9,P,0.000244
200802_at,1563,P,0.00293
200803_s_at,3232.5,P,0.000732
200804_at,5258,P,0.000244
200805_at,752.1,P,0.01416
200806_s_at,4747.7,P,0.000244
200807_s_at,8104.5,P,0.000244
200808_s_at,777.2,P,0.000732
200809_x_at,27608.5,P,0.000244
200810_s_at,2315.8,P,0.000244
200811_at,3084.8,P,0.005859
200812_at,2146.8,P,0.000244
200813_s_at,1361.2,P,0.010742
200814_at,3839.6,P,0.000244
200815_s_at,772.7,P,0.001953
200816_s_at,1559.1,P,0.000732
200817_x_at,53163.4,P,0.000244
200818_at,5591,P,0.000244
200819_s_at,34386.4,P,0.000244
200820_at,1533,P,0.001953
200821_at,490.9,P,0.008057
200822_x_at,4396.5,P,0.000244
200823_x_at,20121.6,P,0.000244
200824_at,3395.3,P,0.000244
200825_s_at,2703.9,P,0.001953
200826_at,8868.2,P,0.000244
200827_at,117.7,A,0.601074
200828_s_at,3771.3,P,0.000732
200829_x_at,1964.2,P,0.000244
200830_at,1776.7,P,0.000244
200831_s_at,910.4,P,0.037598
200832_s_at,1758.3,P,0.000244
200833_s_at,4644.7,P,0.000244
200834_s_at,28040.9,P,0.000244
200835_s_at,13,A,0.994141
200836_s_at,531.5,A,0.219482
200837_at,1555.6,P,0.000244
200838_at,166,A,0.246094
200839_s_at,226.9,A,0.149658
200840_at,4594.3,P,0.000244
200841_s_at,462.6,P,0.030273
200842_s_at,601.9,P,0.000732
200843_s_at,1445.2,P,0.001953
200844_s_at,2022.1,P,0.000244
200845_s_at,1395.7,P,0.000732
200846_s_at,2755.3,P,0.000244
200847_s_at,2265.1,P,0.000244
200848_at,537,P,0.01416
200849_s_at,592.9,P,0.018555
200850_s_at,1394.8,P,0.000244
200851_s_at,2021.2,P,0.008057
200852_x_at,1091.6,P,0.008057
200853_at,6875.2,P,0.000732
200854_at,944.9,P,0.000244
200855_at,354.1,P,0.030273
200856_x_at,336,P,0.01416
200857_s_at,1206.1,P,0.00415
200858_s_at,18504.8,P,0.000244
200859_x_at,3331.3,P,0.000732
200860_s_at,2298.1,P,0.000244
200861_at,1111.6,P,0.00293
200862_at,1471.8,P,0.001953
200863_s_at,1917.6,P,0.000244
200864_s_at,216.5,P,0.000244
200865_at,143.6,A,0.303711
200866_s_at,7870.2,P,0.000244
200867_at,794.2,P,0.001953
200868_s_at,972,P,0.010742
200869_at,37465.5,P,0.000244
200870_at,2556.9,P,0.000244
200871_s_at,14858.2,P,0.000244
200872_at,2857.1,P,0.000244
200873_s_at,2468.5,P,0.000244
200874_s_at,864.5,P,0.000244
200875_s_at,3580.7,P,0.000244
200876_s_at,2448.8,P,0.000244
200877_at,5740.9,P,0.000244
200878_at,200.4,A,0.246094
200879_s_at,85.7,A,0.696289
200880_at,1008.4,P,0.00415
200881_s_at,1527.7,P,0.000732
200882_s_at,2251,P,0.000244
