ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200766_at,73,A,0.303711
200767_s_at,892.1,P,0.001953
200768_s_at,1628.4,P,0.000244
200769_s_at,746.5,P,0.018555
200770_s_at,62.9,A,0.219482
200771_at,245.8,A,0.27417
200772_x_at,41243,P,0.000244
200773_x_at,18560.2,P,0.000244
200774_at,5520.8,P,0.000244
200775_s_at,6909.3,P,0.000244
200776_s_at,1744.3,P,0.000244
200777_s_at,2412,P,0.000244
200778_s_at,1831.4,P,0.000244
200779_at,10987.8,P,0.000244
200780_x_at,20762.1,P,0.000244
200781_s_at,33064.9,P,0.000244
200782_at,863,P,0.001221
200783_s_at,2749.5,P,0.000244
200784_s_at,34,A,0.953857
200785_s_at,30.8,A,0.72583
200786_at,2719.9,P,0.000244
200787_s_at,608.4,P,0.001953
200788_s_at,476.5,P,0.008057
200789_at,1667.1,P,0.023926
200790_at,8522.6,P,0.000244
200791_s_at,2200.3,P,0.000244
200792_at,6069.7,P,0.000732
200793_s_at,1091.7,P,0.046143
200794_x_at,6111.3,P,0.000244
200795_at,197.3,A,0.080566
200796_s_at,824.2,P,0.005859
200797_s_at,6876.5,P,0.000244
200798_x_at,2786.8,P,0.000244
200799_at,844.7,P,0.000244
200800_s_at,386.9,P,0.00293
200801_x_at,50258.4,P,0.000244
200802_at,1431.4,P,0.001221
200803_s_at,3111.9,P,0.000732
200804_at,4404.8,P,0.000244
200805_at,765.1,M,0.056152
200806_s_at,6535.6,P,0.000244
200807_s_at,8835,P,0.000244
200808_s_at,99.6,P,0.00415
200809_x_at,32605.2,P,0.000244
200810_s_at,3327.9,P,0.000244
200811_at,3277.4,P,0.008057
200812_at,1910.7,P,0.001221
200813_s_at,587.8,A,0.149658
200814_at,4366.6,P,0.000732
200815_s_at,884.3,P,0.000244
200816_s_at,622.1,P,0.001221
200817_x_at,38262.1,P,0.000244
200818_at,5303.2,P,0.000244
200819_s_at,33943.5,P,0.000244
200820_at,872.6,P,0.00293
200821_at,367.3,P,0.008057
200822_x_at,1548.8,P,0.000732
200823_x_at,15932.9,P,0.000244
200824_at,1506.4,P,0.000244
200825_s_at,1455.6,P,0.00415
200826_at,7256.4,P,0.000244
200827_at,73.7,A,0.366211
200828_s_at,7014.1,P,0.000732
200829_x_at,3166.1,P,0.000244
200830_at,1929.1,P,0.000244
200831_s_at,190.3,A,0.633789
200832_s_at,20.7,A,0.633789
200833_s_at,2311,P,0.000244
200834_s_at,24844.3,P,0.000244
200835_s_at,38,A,0.888428
200836_s_at,250.2,A,0.466064
200837_at,1178.4,P,0.000244
200838_at,516.2,P,0.037598
200839_s_at,687.5,P,0.00415
200840_at,5693.3,P,0.000244
200841_s_at,373.5,P,0.010742
200842_s_at,881.6,P,0.000244
200843_s_at,837.9,P,0.00293
200844_s_at,2217.6,P,0.000244
200845_s_at,1525.3,P,0.000244
200846_s_at,5681.8,P,0.000244
200847_s_at,3410.6,P,0.000244
200848_at,565.4,P,0.010742
200849_s_at,819,P,0.001221
200850_s_at,1545.9,P,0.000244
