ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200754_x_at,21922.5,P,0.000244
200755_s_at,252.6,A,0.432373
200756_x_at,496.2,A,0.334473
200757_s_at,433,M,0.056152
200758_s_at,561.8,A,0.171387
200759_x_at,990.8,P,0.037598
200760_s_at,1040.7,P,0.000732
200761_s_at,1086.5,P,0.046143
200762_at,1266.6,P,0.00293
200763_s_at,30268.2,P,0.000244
200764_s_at,513.3,P,0.000244
200765_x_at,746,P,0.000732
200766_at,654.8,P,0.00293
200767_s_at,433.5,A,0.067627
200768_s_at,947.3,P,0.000244
200769_s_at,422.5,A,0.303711
200770_s_at,263.4,A,0.111572
200771_at,358.4,A,0.366211
200772_x_at,25925.8,P,0.000244
200773_x_at,14103.6,P,0.000244
200774_at,1691.8,P,0.000732
200775_s_at,4588.4,P,0.000244
200776_s_at,1090.3,P,0.010742
200777_s_at,2202,P,0.000244
200778_s_at,1684.7,P,0.000244
200779_at,16411.2,P,0.000244
200780_x_at,24830.9,P,0.000244
200781_s_at,38384.3,P,0.000244
200782_at,1313.9,P,0.001221
200783_s_at,2538.7,P,0.001953
200784_s_at,46.7,A,0.962402
200785_s_at,209.1,A,0.466064
200786_at,1878,P,0.000244
200787_s_at,324.1,A,0.067627
200788_s_at,331.2,A,0.111572
200789_at,980.4,P,0.01416
200790_at,8602.7,P,0.000244
200791_s_at,702.5,P,0.00293
200792_at,4765.9,P,0.001953
200793_s_at,857.3,A,0.19458
200794_x_at,12042.9,P,0.000244
200795_at,287.8,P,0.023926
200796_s_at,639.9,P,0.037598
200797_s_at,11028.1,P,0.000732
200798_x_at,2924.7,P,0.000732
200799_at,796.6,P,0.005859
200800_s_at,306,P,0.00415
200801_x_at,63884.9,P,0.000244
200802_at,1114.3,P,0.030273
200803_s_at,3659.6,P,0.000732
200804_at,3948.1,P,0.000244
200805_at,662.3,A,0.219482
200806_s_at,2538.6,P,0.000244
200807_s_at,3945.9,P,0.000244
200808_s_at,812.1,P,0.000732
200809_x_at,28264.6,P,0.000244
200810_s_at,5566.4,P,0.000244
200811_at,3403.6,P,0.005859
200812_at,880.3,P,0.018555
200813_s_at,488,A,0.27417
200814_at,2763.9,P,0.001221
200815_s_at,782.2,P,0.001221
200816_s_at,559.1,P,0.001953
200817_x_at,38370.1,P,0.000244
200818_at,3704.9,P,0.000732
200819_s_at,36850,P,0.000244
200820_at,1218.5,P,0.023926
200821_at,376.6,P,0.046143
200822_x_at,2300.7,P,0.000244
200823_x_at,13462.9,P,0.000244
200824_at,1771.4,P,0.001221
200825_s_at,1801.2,P,0.00293
200826_at,6306.7,P,0.000244
200827_at,235.1,A,0.398926
200828_s_at,7595,P,0.000732
200829_x_at,3706.5,P,0.000244
200830_at,2286.4,P,0.000244
200831_s_at,323.4,A,0.567627
200832_s_at,300.6,A,0.171387
200833_s_at,2806.2,P,0.000732
200834_s_at,23040.7,P,0.000244
200835_s_at,24.5,A,0.99707
200836_s_at,357.5,A,0.601074
200837_at,1171.6,P,0.001953
200838_at,1052.8,P,0.046143
200839_s_at,1877.3,P,0.000732
200840_at,3842.4,P,0.000244
200841_s_at,323.7,A,0.27417
200842_s_at,590.3,A,0.095215
200843_s_at,515.5,P,0.010742
200844_s_at,2754.8,P,0.000244
200845_s_at,902.7,P,0.000732
200846_s_at,1943.1,P,0.000732
200847_s_at,3296.1,P,0.000732
200848_at,158.4,A,0.466064
200849_s_at,407.6,A,0.219482
200850_s_at,1000.8,P,0.000244
200851_s_at,2499.3,P,0.010742
200852_x_at,723.7,P,0.046143
200853_at,5630.4,P,0.000244
200854_at,508.4,P,0.018555
200855_at,200.8,A,0.129639
200856_x_at,199.6,P,0.01416
200857_s_at,986.3,P,0.010742
200858_s_at,8944,P,0.000244
200859_x_at,1467,P,0.001221
200860_s_at,1656.3,P,0.000244
200861_at,927,P,0.010742
200862_at,400.2,A,0.334473
200863_s_at,2415.1,P,0.001221
200864_s_at,370.3,P,0.00415
200865_at,7.8,A,0.981445
200866_s_at,4617.8,P,0.000244
200867_at,898,P,0.00415
200868_s_at,1452.9,P,0.01416
200869_at,31946.5,P,0.000244
200870_at,5313.5,P,0.000244
200871_s_at,4697.3,P,0.000244
200872_at,1316,P,0.037598
200873_s_at,2650.8,P,0.000244
200874_s_at,657.6,P,0.000732
200875_s_at,2127.6,P,0.000244
200876_s_at,2556.6,P,0.000244
200877_at,3352.1,P,0.000732
200878_at,18,A,0.932373
200879_s_at,159.5,A,0.665527
200880_at,3833.3,P,0.000732
200881_s_at,5242.1,P,0.000244
200882_s_at,1299.7,P,0.000244
200883_at,1007.8,P,0.005859
200884_at,683.4,A,0.080566
200885_at,358.8,A,0.149658
200886_s_at,3024.7,P,0.000244
200887_s_at,584.3,P,0.01416
200888_s_at,18196.2,P,0.000244
200889_s_at,638.4,M,0.056152
200890_s_at,190.3,A,0.432373
200891_s_at,1511,P,0.00415
200892_s_at,6158.1,P,0.000244
200893_at,5583.2,P,0.000244
200894_s_at,255.1,A,0.366211
200895_s_at,289.8,A,0.246094
200896_x_at,4720.8,P,0.000244
200897_s_at,169.3,A,0.665527
200898_s_at,3317.6,P,0.001221
200899_s_at,1355.4,P,0.000244
200900_s_at,211.1,A,0.5
200901_s_at,806.5,P,0.046143
200902_at,959.8,P,0.001221
200903_s_at,738.9,P,0.000732
200904_at,2913.1,P,0.000244
200905_x_at,8786.6,P,0.000244
200906_s_at,32.9,A,0.870361
200907_s_at,35.9,A,0.753906
200908_s_at,342.1,A,0.432373
200909_s_at,26600.8,P,0.000244
200910_at,716.6,P,0.001221
200911_s_at,3904.4,P,0.00415
200912_s_at,13019.6,P,0.000244
200913_at,351.6,A,0.303711
200914_x_at,506.3,M,0.056152
200915_x_at,1329,P,0.000732
200916_at,1321.8,P,0.00293
200917_s_at,87.2,A,0.533936
200918_s_at,1760.2,P,0.00415
200919_at,1670.3,P,0.01416
200920_s_at,16143.8,P,0.000244
200921_s_at,7800.6,P,0.000244
200922_at,469.1,A,0.095215
200923_at,926.9,P,0.037598
200924_s_at,756.9,P,0.005859
200925_at,6538.8,P,0.000244
200926_at,38122.2,P,0.000244
200927_s_at,1534.2,P,0.000244
200928_s_at,232.7,A,0.171387
200929_at,1308.4,P,0.001221
200930_s_at,83.8,A,0.850342
200931_s_at,1896.3,P,0.000244
200932_s_at,499.4,P,0.008057
200933_x_at,33010.7,P,0.000244
200934_at,2132,P,0.000732
200935_at,679.7,P,0.001953
200936_at,17816.2,P,0.000244
200937_s_at,20045,P,0.000244
200938_s_at,14.4,A,0.753906
200939_s_at,38.2,A,0.80542
200940_s_at,1367.9,P,0.001953
200941_at,698.3,P,0.008057
200942_s_at,507.4,P,0.037598
200943_at,4914.4,P,0.000732
200944_s_at,8326.6,P,0.000732
200945_s_at,1449.1,P,0.000244
200946_x_at,824.3,P,0.008057
200947_s_at,943.2,A,0.246094
200948_at,973.7,P,0.000244
200949_x_at,26128.9,P,0.000244
200950_at,569.3,A,0.149658
200951_s_at,158.8,A,0.601074
200952_s_at,73.1,A,0.696289
200953_s_at,2024.5,P,0.008057
200954_at,1165.3,A,0.149658
200955_at,710.4,P,0.00293
200956_s_at,855.1,P,0.005859
200957_s_at,546.8,P,0.000244
200958_s_at,1464.2,P,0.000244
200959_at,1268.3,P,0.000244
200960_x_at,1111.8,P,0.01416
200961_at,410.3,P,0.046143
200962_at,887.8,P,0.023926
200963_x_at,34393.9,P,0.000244
200964_at,2322.9,P,0.000732
200965_s_at,476.2,P,0.001221
200966_x_at,6605.3,P,0.000244
200967_at,2652.5,P,0.000244
200968_s_at,2507.4,P,0.001953
200969_at,659.2,P,0.000244
200970_s_at,988.5,P,0.01416
200971_s_at,3536.8,P,0.000244
200972_at,716.9,P,0.008057
200973_s_at,632.5,P,0.005859
200974_at,357.6,A,0.19458
200975_at,2135.6,P,0.000732
200976_s_at,2397.4,P,0.000244
200977_s_at,1168.4,P,0.000244
200978_at,1818,P,0.010742
200979_at,424.3,P,0.001221
200980_s_at,1793.1,P,0.000244
200981_x_at,23942.5,P,0.000244
200982_s_at,628.8,P,0.046143
200983_x_at,3638.9,P,0.000244
200984_s_at,824.2,P,0.000732
200985_s_at,862.3,P,0.001221
200986_at,252.5,A,0.19458
200987_x_at,868.2,A,0.219482
200988_s_at,296.9,A,0.111572
200989_at,8744.2,P,0.000244
200990_at,2154,P,0.001221
200991_s_at,202.8,A,0.466064
200992_at,881.3,P,0.000244
200993_at,914,P,0.001953
200994_at,424.5,P,0.00415
200995_at,417.1,A,0.095215
200996_at,836.9,P,0.000244
200997_at,1172.2,P,0.008057
200998_s_at,2153.4,P,0.000732
200999_s_at,2120.8,P,0.000732
201000_at,1638.5,M,0.056152
201001_s_at,710.7,P,0.001953
201002_s_at,1479.3,P,0.000244
201003_x_at,1543.4,P,0.000732
201004_at,3928.7,P,0.000244
201005_at,248.2,A,0.129639
201006_at,497.6,A,0.080566
201007_at,1274.5,P,0.001221
201008_s_at,21704,P,0.000244
201009_s_at,21065,P,0.000244
201010_s_at,34082.3,P,0.000244
201011_at,806,P,0.008057
201012_at,10057.6,P,0.000244
201013_s_at,621.2,P,0.001953
201014_s_at,457.9,A,0.111572
201015_s_at,1403.4,P,0.000732
201016_at,278.5,A,0.27417
201017_at,528.5,P,0.005859
201018_at,1082.9,P,0.001953
201019_s_at,945.2,P,0.005859
201020_at,1440.1,P,0.000244
201021_s_at,968,P,0.037598
201022_s_at,1532.3,P,0.000244
201023_at,2974.2,P,0.000244
201024_x_at,411.7,A,0.129639
201025_at,270.2,A,0.432373
201026_at,297.2,A,0.129639
201027_s_at,210,A,0.171387
201028_s_at,4012.9,P,0.000244
201029_s_at,6713.3,P,0.000244
201030_x_at,4271.1,P,0.000732
201031_s_at,6018.2,P,0.000732
201032_at,1031.7,P,0.046143
201033_x_at,42627.7,P,0.000244
201034_at,2696.8,P,0.000244
201035_s_at,885,A,0.171387
201036_s_at,415.9,P,0.046143
201037_at,809.6,P,0.037598
201038_s_at,449.6,P,0.046143
201039_s_at,1648.6,P,0.005859
201040_at,1072.3,P,0.030273
201041_s_at,17924.9,P,0.000732
201042_at,315.7,A,0.246094
201043_s_at,125,A,0.432373
201044_x_at,1538.8,P,0.00293
201045_s_at,13,A,0.72583
201046_s_at,1306.1,P,0.01416
201047_x_at,719.6,P,0.010742
201048_x_at,57,A,0.19458
201049_s_at,47184.7,P,0.000244
201050_at,277.9,A,0.334473
201051_at,2214.7,P,0.000244
201052_s_at,1209.4,P,0.018555
201053_s_at,147.5,A,0.432373
201054_at,1764.2,P,0.000732
201055_s_at,467.5,P,0.037598
201056_at,505.8,A,0.080566
201057_s_at,852.9,P,0.000244
201058_s_at,34.4,A,0.962402
201059_at,557.6,P,0.046143
201060_x_at,1771,P,0.000732
201061_s_at,6186.4,P,0.000244
201062_at,10,A,0.919434
201063_at,361.2,P,0.000244
201064_s_at,1681.3,P,0.000244
201065_s_at,1770.7,P,0.008057
201066_at,983.6,P,0.037598
201067_at,442.7,A,0.398926
201068_s_at,2604.5,P,0.000244
201069_at,336.4,A,0.111572
201070_x_at,2428.1,P,0.000244
201071_x_at,7837.7,P,0.000244
201072_s_at,616.6,P,0.046143
201073_s_at,663.2,P,0.00293
201074_at,1542.9,P,0.00293
201075_s_at,845.8,P,0.000244
201076_at,530.4,A,0.095215
201077_s_at,4126.7,P,0.000244
201078_at,1558.5,P,0.000732
201079_at,880.8,P,0.030273
201080_at,755.9,A,0.080566
201081_s_at,48.6,A,0.828613
201082_s_at,348.3,P,0.005859
201083_s_at,234,A,0.246094
201084_s_at,6402.4,P,0.000244
201085_s_at,1131.6,A,0.219482
201086_x_at,845.3,P,0.01416
201087_at,1203.5,P,0.008057
201088_at,741.8,P,0.000244
201089_at,1064.1,P,0.000732
201090_x_at,26323.7,P,0.00293
201091_s_at,802.5,P,0.008057
201092_at,2853.1,P,0.000244
201093_x_at,1420.7,P,0.00293
201094_at,25898.4,P,0.000244
201095_at,751.1,P,0.030273
201096_s_at,958.1,P,0.001953
201097_s_at,1271.9,P,0.000732
201098_at,353.1,P,0.030273
201099_at,885.8,P,0.001221
201100_s_at,1531.1,P,0.00415
201101_s_at,3341.6,P,0.000244
201102_s_at,725.6,P,0.001221
201103_x_at,5193.7,P,0.000244
201104_x_at,3610.4,P,0.001221
201105_at,1351,P,0.00293
201106_at,1831.8,P,0.00293
201107_s_at,13.5,A,0.99585
201108_s_at,326.8,A,0.19458
201109_s_at,61.6,A,0.753906
201110_s_at,32.1,A,0.919434
201111_at,461.8,P,0.023926
201112_s_at,1794,P,0.001221
201113_at,2092.7,P,0.001953
201114_x_at,2573.1,P,0.010742
201115_at,742.9,A,0.067627
201116_s_at,65.4,A,0.953857
201117_s_at,83.4,A,0.828613
201118_at,2161.7,P,0.000244
201119_s_at,5146.2,P,0.000244
201120_s_at,331.9,A,0.149658
201121_s_at,1159.7,A,0.095215
201122_x_at,1352.7,P,0.037598
201123_s_at,1563.5,P,0.000732
201124_at,227.3,A,0.366211
201125_s_at,62.5,A,0.850342
201126_s_at,521.8,P,0.005859
201127_s_at,235.5,A,0.27417
201128_s_at,1053.4,P,0.00415
201129_at,930,P,0.000244
201130_s_at,188.4,A,0.334473
201131_s_at,159.5,A,0.432373
201132_at,345.6,P,0.018555
201133_s_at,820.3,P,0.001953
201134_x_at,2827.2,P,0.001221
201135_at,1393,P,0.001221
201136_at,2477.8,P,0.00293
201137_s_at,15242.9,P,0.000244
201138_s_at,580.9,P,0.010742
201139_s_at,574.2,P,0.046143
201140_s_at,305.9,P,0.023926
201141_at,264.1,A,0.149658
201142_at,317.3,M,0.056152
201143_s_at,312.6,P,0.046143
201144_s_at,673.5,P,0.023926
201145_at,509.2,P,0.008057
201146_at,172.7,A,0.080566
201147_s_at,13.7,A,0.969727
201148_s_at,84.6,A,0.665527
201149_s_at,129.2,A,0.5
201150_s_at,96.8,A,0.665527
201151_s_at,432.3,P,0.018555
201152_s_at,1973.7,P,0.000244
201153_s_at,1238.2,P,0.000244
201154_x_at,23577.9,P,0.000244
201155_s_at,1895.8,P,0.005859
201156_s_at,544.7,A,0.080566
201157_s_at,520,P,0.00415
201158_at,16.8,A,0.696289
201159_s_at,346.9,A,0.5
201160_s_at,13785.9,P,0.000244
201161_s_at,10395,P,0.000244
201162_at,1345.5,P,0.001953
201163_s_at,930.4,P,0.00293
201164_s_at,1510,P,0.000732
201165_s_at,1307.8,P,0.046143
201166_s_at,2315.3,P,0.000244
201167_x_at,208,A,0.303711
201168_x_at,1486.6,P,0.037598
201169_s_at,393.3,A,0.334473
201170_s_at,1113.1,P,0.010742
201171_at,24.8,A,0.888428
201172_x_at,1890.5,P,0.023926
201173_x_at,1247.6,P,0.018555
201174_s_at,1876.3,P,0.001953
201175_at,721.8,P,0.023926
201176_s_at,319.3,P,0.008057
201177_s_at,745.1,P,0.001953
201178_at,6694.8,P,0.000244
201179_s_at,956.2,P,0.008057
201180_s_at,1719.6,P,0.000244
201181_at,415.6,P,0.037598
201182_s_at,340.4,A,0.129639
