ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200707_at,458.8,P,0.046143
200708_at,1232.4,P,0.000732
200709_at,2564.6,P,0.000244
200710_at,2629.9,P,0.001953
200711_s_at,1330.6,P,0.000732
200712_s_at,1018.3,P,0.000732
200713_s_at,3439.1,P,0.000244
200714_x_at,1874.9,P,0.000732
200715_x_at,8608.9,P,0.000244
200716_x_at,45805.6,P,0.000244
200717_x_at,28769.7,P,0.000244
200718_s_at,6892.1,P,0.000244
200719_at,638.9,P,0.000732
200720_s_at,882,P,0.000732
200721_s_at,916.4,P,0.001221
200722_s_at,1675,P,0.001221
200723_s_at,4035.5,P,0.000244
200724_at,37.2,A,0.696289
200725_x_at,40047.7,P,0.000244
200726_at,1787.5,P,0.000244
200727_s_at,1660.6,P,0.00293
200728_at,5600.3,P,0.000244
200729_s_at,4178.9,P,0.000244
200730_s_at,1030.4,P,0.000244
200731_s_at,913.8,P,0.001221
200732_s_at,1103.3,P,0.000244
200733_s_at,380.8,P,0.000244
200734_s_at,990.7,P,0.000732
200735_x_at,16801.8,P,0.000244
200736_s_at,8878.4,P,0.000244
200737_at,2488.6,P,0.000732
200738_s_at,8844.2,P,0.000244
200739_s_at,1005.6,P,0.001953
200740_s_at,3898.9,P,0.000244
200741_s_at,34388.1,P,0.000244
200742_s_at,1849.7,P,0.000244
200743_s_at,1863.8,P,0.000244
200744_s_at,1540,P,0.000244
200745_s_at,3135.8,P,0.000244
200746_s_at,4343.2,P,0.000732
200747_s_at,1509.6,P,0.000244
200748_s_at,5676.6,P,0.000244
200749_at,489,P,0.00415
200750_s_at,5804.5,P,0.000244
200751_s_at,2483.4,P,0.000244
200752_s_at,610.3,P,0.01416
200753_x_at,1804.8,P,0.000732
200754_x_at,7162.3,P,0.000244
200755_s_at,49.4,A,0.366211
200756_x_at,283.7,A,0.149658
200757_s_at,564.4,P,0.010742
200758_s_at,678.4,P,0.010742
200759_x_at,1095.7,P,0.000244
200760_s_at,1170.7,P,0.000244
200761_s_at,1709.7,P,0.001221
200762_at,3262.7,P,0.000244
200763_s_at,28826.4,P,0.000244
200764_s_at,814.3,P,0.001221
200765_x_at,917.9,P,0.000244
200766_at,41,A,0.334473
200767_s_at,383.8,P,0.010742
200768_s_at,2159.2,P,0.000244
200769_s_at,655.4,P,0.046143
200770_s_at,187.1,A,0.080566
200771_at,485,P,0.01416
200772_x_at,26031.2,P,0.000244
200773_x_at,23083.6,P,0.000244
200774_at,2968.6,P,0.000244
200775_s_at,5601.5,P,0.000244
200776_s_at,1406.7,P,0.00293
200777_s_at,1641.1,P,0.000244
200778_s_at,3284.1,P,0.000244
200779_at,3644.1,P,0.000732
200780_x_at,18029.7,P,0.000244
200781_s_at,21088.2,P,0.000244
200782_at,2462.1,P,0.000244
200783_s_at,1816.5,P,0.000244
200784_s_at,28.5,A,0.953857
200785_s_at,90.8,A,0.398926
200786_at,1728.7,P,0.000732
200787_s_at,465.4,P,0.00293
200788_s_at,613.5,P,0.001953
200789_at,913.4,P,0.01416
200790_at,2388.3,P,0.000244
200791_s_at,1981.3,P,0.000244
200792_at,4659.1,P,0.000732
200793_s_at,824.2,P,0.008057
200794_x_at,5006.6,P,0.000244
200795_at,58.5,A,0.27417
200796_s_at,21.1,A,0.80542
200797_s_at,1923.3,P,0.000244
200798_x_at,580.9,P,0.000244
200799_at,4872.1,P,0.000244
200800_s_at,1591.3,P,0.000244
200801_x_at,42671.4,P,0.000244
200802_at,1583.5,P,0.000732
200803_s_at,2402.7,P,0.001221
200804_at,2443.7,P,0.000244
200805_at,598.2,P,0.010742
200806_s_at,2730.6,P,0.000244
200807_s_at,7038,P,0.000244
200808_s_at,365.8,P,0.005859
200809_x_at,14652.4,P,0.000244
200810_s_at,1561.7,P,0.000244
200811_at,2160.1,P,0.010742
200812_at,1514.4,P,0.000732
200813_s_at,1559,P,0.00293
200814_at,3922.6,P,0.000732
200815_s_at,600.7,P,0.000244
200816_s_at,2789.2,P,0.000732
200817_x_at,47208.1,P,0.000244
200818_at,4893.1,P,0.000244
200819_s_at,26581.3,P,0.000244
200820_at,1215.4,P,0.001221
200821_at,1043.6,P,0.000244
200822_x_at,5096.9,P,0.000244
200823_x_at,13999.2,P,0.000244
200824_at,2559,P,0.000244
200825_s_at,1246,P,0.00415
200826_at,6500.9,P,0.000244
200827_at,157.3,A,0.129639
200828_s_at,4093.2,P,0.000732
200829_x_at,2739.9,P,0.000244
200830_at,2038.4,P,0.000244
200831_s_at,35.1,A,0.828613
200832_s_at,22.1,A,0.533936
200833_s_at,4718.9,P,0.000244
200834_s_at,17161.9,P,0.000244
200835_s_at,10.7,A,0.994141
200836_s_at,99.9,A,0.533936
200837_at,1567.7,P,0.000244
200838_at,418.1,P,0.010742
200839_s_at,872.9,P,0.000244
200840_at,3053.8,P,0.000244
200841_s_at,162.6,A,0.246094
200842_s_at,476.1,P,0.000244
200843_s_at,1062.7,P,0.001953
200844_s_at,1937.6,P,0.000244
200845_s_at,1478,P,0.000244
200846_s_at,2383.8,P,0.000244
200847_s_at,2048,P,0.000244
200848_at,653.3,P,0.005859
200849_s_at,944.4,P,0.000732
200850_s_at,2048.6,P,0.000244
200851_s_at,2634.2,P,0.00293
200852_x_at,639.8,P,0.018555
200853_at,11713.3,P,0.000732
200854_at,2009,P,0.000244
200855_at,452.5,P,0.008057
200856_x_at,388.8,P,0.00293
200857_s_at,999.4,P,0.000732
200858_s_at,15816.5,P,0.000244
200859_x_at,1017.8,P,0.00293
200860_s_at,2811.4,P,0.000244
200861_at,921.5,P,0.005859
200862_at,169,A,0.246094
200863_s_at,2227.2,P,0.000244
200864_s_at,651.2,P,0.000732
200865_at,69.6,P,0.018555
