ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200732_s_at,664.6,P,0.005859
200733_s_at,242.1,P,0.000244
200734_s_at,1020.3,M,0.056152
200735_x_at,25914.4,P,0.000244
200736_s_at,2943,P,0.000732
200737_at,2159.8,P,0.000732
200738_s_at,6206.1,P,0.000244
200739_s_at,430.5,M,0.056152
200740_s_at,1865.6,P,0.001221
200741_s_at,40163.5,P,0.000244
200742_s_at,2160.8,P,0.000244
200743_s_at,2278.6,P,0.000244
200744_s_at,1534.9,P,0.000244
200745_s_at,2281.2,P,0.000732
200746_s_at,4975.8,P,0.001221
200747_s_at,1185.7,P,0.005859
200748_s_at,1560.2,P,0.000244
200749_at,844.5,P,0.005859
200750_s_at,5451.2,P,0.000244
200751_s_at,937.8,P,0.001953
200752_s_at,301.3,A,0.171387
200753_x_at,1799.3,P,0.001953
200754_x_at,10765.7,P,0.000244
200755_s_at,58.3,A,0.567627
200756_x_at,385.8,A,0.366211
200757_s_at,976.1,P,0.010742
200758_s_at,645,A,0.067627
200759_x_at,2150.1,P,0.001953
200760_s_at,1738.4,P,0.000732
200761_s_at,2424.8,P,0.001221
200762_at,1896.6,P,0.000244
200763_s_at,27921.4,P,0.000244
200764_s_at,1003.7,P,0.000244
200765_x_at,1517.1,P,0.000244
200766_at,196.3,A,0.366211
200767_s_at,592.7,P,0.008057
200768_s_at,2507.5,P,0.000244
200769_s_at,557.2,A,0.219482
200770_s_at,273.9,A,0.19458
200771_at,1070,P,0.001953
200772_x_at,18263.8,P,0.000244
200773_x_at,23449.5,P,0.000244
200774_at,4225.6,P,0.000244
200775_s_at,6602.6,P,0.000244
200776_s_at,2498.6,P,0.005859
200777_s_at,2883.7,P,0.000244
200778_s_at,3555.1,P,0.000244
200779_at,8656.2,P,0.000732
200780_x_at,23030.1,P,0.000244
200781_s_at,32102.7,P,0.000244
200782_at,264.4,M,0.056152
200783_s_at,829.9,P,0.01416
200784_s_at,36.1,A,0.919434
200785_s_at,110.6,A,0.398926
200786_at,1429.7,P,0.000244
200787_s_at,490.6,P,0.046143
200788_s_at,618.1,P,0.00415
200789_at,1040.6,A,0.111572
200790_at,5064.8,P,0.000244
200791_s_at,2265.9,P,0.000244
200792_at,4554.9,P,0.001953
200793_s_at,1006.6,A,0.111572
200794_x_at,6545.6,P,0.000244
200795_at,321.7,A,0.111572
200796_s_at,7.2,A,0.753906
200797_s_at,2605.1,P,0.000244
200798_x_at,699.1,P,0.001221
200799_at,1016.3,P,0.000244
200800_s_at,126.3,A,0.129639
200801_x_at,51995.8,P,0.000244
200802_at,1989.6,P,0.001953
200803_s_at,1948.2,P,0.001953
200804_at,3352.3,P,0.000244
200805_at,584.6,A,0.067627
200806_s_at,4440.3,P,0.000244
200807_s_at,11293.8,P,0.000244
200808_s_at,796.5,P,0.046143
200809_x_at,21290.3,P,0.000244
200810_s_at,1587.4,P,0.000244
200811_at,1555.8,P,0.030273
200812_at,1931.8,P,0.001221
200813_s_at,447.7,A,0.149658
200814_at,3665.9,P,0.000244
200815_s_at,666.4,P,0.001953
200816_s_at,1938.3,P,0.000732
200817_x_at,41442.6,P,0.000244
200818_at,4592.7,P,0.000244
200819_s_at,31566.4,P,0.000244
200820_at,1524.1,P,0.001953
200821_at,377.1,P,0.00415
200822_x_at,4211.8,P,0.000244
200823_x_at,11858.3,P,0.000244
200824_at,1445.4,P,0.000244
200825_s_at,2155.2,P,0.00415
200826_at,5875.8,P,0.000244
200827_at,458,P,0.00415
200828_s_at,3089.6,P,0.001221
200829_x_at,2299.9,P,0.001221
200830_at,1374.7,P,0.000244
200831_s_at,178.8,A,0.753906
200832_s_at,15.8,A,0.870361
200833_s_at,3452.6,P,0.000244
200834_s_at,17932.9,P,0.000244
200835_s_at,17.2,A,0.994141
200836_s_at,327.1,A,0.334473
200837_at,1289.8,P,0.005859
200838_at,810.7,M,0.056152
200839_s_at,1307.6,P,0.000732
200840_at,3673.4,P,0.000244
200841_s_at,37.1,A,0.80542
200842_s_at,413.7,P,0.018555
200843_s_at,1360.7,P,0.001221
200844_s_at,2071.4,P,0.000244
200845_s_at,2430,P,0.000244
200846_s_at,2268.6,P,0.000244
200847_s_at,3108.9,P,0.000244
200848_at,523.1,P,0.037598
200849_s_at,964.3,P,0.01416
200850_s_at,2072.4,P,0.000244
200851_s_at,3442.6,P,0.00293
200852_x_at,524.9,P,0.046143
200853_at,5319.6,P,0.001221
200854_at,1705.7,P,0.000244
200855_at,402.3,P,0.037598
200856_x_at,473.7,P,0.00415
200857_s_at,1356.2,P,0.001953
200858_s_at,14301.2,P,0.000244
200859_x_at,194.6,A,0.246094
200860_s_at,2830.4,P,0.000244
200861_at,1413.1,P,0.01416
200862_at,141.8,A,0.303711
200863_s_at,3134.5,P,0.001221
200864_s_at,553.8,P,0.000244
200865_at,28.9,A,0.80542
200866_s_at,928.3,P,0.023926
200867_at,704.6,P,0.001953
200868_s_at,799.8,M,0.056152
200869_at,24572.2,P,0.000244
200870_at,2877.8,P,0.000244
200871_s_at,2024.9,P,0.000244
200872_at,572.5,P,0.046143
200873_s_at,4328.1,P,0.000244
200874_s_at,770.1,P,0.000732
200875_s_at,3140.8,P,0.000244
200876_s_at,2297.7,P,0.000244
200877_at,4529.5,P,0.000244
200878_at,221.4,A,0.366211
200879_s_at,37.5,A,0.696289
200880_at,2140.6,P,0.001953
200881_s_at,3274.5,P,0.000244
200882_s_at,2124.3,P,0.000244
200883_at,2041.5,P,0.000732
200884_at,152.4,A,0.334473
200885_at,407.6,A,0.149658
200886_s_at,3346.1,P,0.000244
200887_s_at,2362.8,P,0.000244
200888_s_at,20990,P,0.000244
200889_s_at,591.3,M,0.056152
200890_s_at,440.8,P,0.001953
200891_s_at,2182.2,P,0.000732
200892_s_at,2331,P,0.000244
200893_at,4430.9,P,0.000244
200894_s_at,388,A,0.246094
200895_s_at,1361,P,0.008057
200896_x_at,4200.8,P,0.000244
200897_s_at,6.4,A,0.828613
200898_s_at,2035.7,P,0.001221
200899_s_at,2620.2,P,0.000244
200900_s_at,427.7,M,0.056152
200901_s_at,1525.2,P,0.010742
200902_at,2261.1,P,0.000244
