ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200822_x_at,2270.1,P,0.000732
200823_x_at,19579.6,P,0.000244
200824_at,2525,P,0.000244
200825_s_at,1532.8,P,0.005859
200826_at,5634.9,P,0.000244
200827_at,217.4,A,0.246094
200828_s_at,3746.4,P,0.001221
200829_x_at,2777.8,P,0.001221
200830_at,1533.5,P,0.000732
200831_s_at,140.7,A,0.753906
200832_s_at,28.6,A,0.72583
200833_s_at,4426.1,P,0.000244
200834_s_at,25876.6,P,0.000244
200835_s_at,22.6,A,0.981445
200836_s_at,528.9,A,0.303711
200837_at,951.4,P,0.000732
200838_at,851.7,P,0.01416
200839_s_at,1055.6,P,0.000244
200840_at,4106.6,P,0.000244
200841_s_at,161.2,A,0.303711
200842_s_at,490.1,P,0.01416
200843_s_at,1180.7,P,0.005859
200844_s_at,2718.2,P,0.000244
200845_s_at,1603.3,P,0.000244
200846_s_at,2009,P,0.000732
200847_s_at,1706.5,P,0.000244
200848_at,708.6,P,0.046143
200849_s_at,886,P,0.008057
200850_s_at,1205.6,P,0.000244
200851_s_at,2048,P,0.046143
200852_x_at,1168.6,P,0.010742
200853_at,5530.1,P,0.001953
200854_at,873.2,P,0.001221
200855_at,379.8,P,0.01416
200856_x_at,452.6,P,0.008057
200857_s_at,1096.4,P,0.00415
200858_s_at,22093.6,P,0.000244
200859_x_at,483.2,P,0.030273
200860_s_at,2387.9,P,0.000244
200861_at,943.1,P,0.010742
200862_at,428.8,M,0.056152
200863_s_at,3831.6,P,0.000732
200864_s_at,503.8,P,0.000244
200865_at,97.8,A,0.601074
200866_s_at,1512.1,P,0.005859
200867_at,973.9,P,0.000732
200868_s_at,1499.3,P,0.046143
200869_at,37188.2,P,0.000244
200870_at,2103.1,P,0.000244
200871_s_at,2420.7,P,0.001221
200872_at,664.6,A,0.19458
200873_s_at,4442.3,P,0.000244
200874_s_at,673.3,P,0.00293
200875_s_at,2550.9,P,0.000732
200876_s_at,2117.7,P,0.000244
200877_at,5903,P,0.001953
200878_at,574.6,P,0.018555
200879_s_at,114.6,A,0.432373
200880_at,2812.2,P,0.001221
200881_s_at,4674.3,P,0.000244
200882_s_at,1826.5,P,0.000732
200883_at,1447.4,P,0.000732
200884_at,338.1,A,0.366211
200885_at,429.1,A,0.303711
200886_s_at,2612.6,P,0.001221
200887_s_at,4535.3,P,0.000244
200888_s_at,30489.5,P,0.000244
200889_s_at,1312.9,P,0.001221
200890_s_at,632.5,P,0.00293
200891_s_at,2028.3,P,0.001953
200892_s_at,1851.4,P,0.000244
200893_at,5290.8,P,0.000244
200894_s_at,711.4,A,0.108154
200895_s_at,1389.2,P,0.018555
200896_x_at,4906.7,P,0.000732
200897_s_at,7.1,A,0.665527
200898_s_at,701,A,0.080566
200899_s_at,1115.5,P,0.001953
200900_s_at,1074.2,P,0.018555
200901_s_at,1831.5,P,0.046143
