ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
200759_x_at,1151.3,P,0.01416
200760_s_at,1087.4,P,0.001953
200761_s_at,1257.5,P,0.037598
200762_at,477.1,P,0.00293
200763_s_at,23428.9,P,0.000244
200764_s_at,901,P,0.000244
200765_x_at,854.9,P,0.000244
200766_at,92.5,A,0.432373
200767_s_at,518.3,A,0.080566
200768_s_at,696.8,P,0.001221
200769_s_at,309.6,A,0.303711
200770_s_at,260.7,A,0.067627
200771_at,434.8,M,0.056152
200772_x_at,24605.3,P,0.000244
200773_x_at,20962.2,P,0.000244
200774_at,1076.4,P,0.000244
200775_s_at,4013.9,P,0.000244
200776_s_at,1530.7,P,0.00293
200777_s_at,1373.6,P,0.000244
200778_s_at,4410.5,P,0.000244
200779_at,9297.3,P,0.000732
200780_x_at,35438.8,P,0.000244
200781_s_at,37599.1,P,0.000244
200782_at,286.7,A,0.111572
200783_s_at,1280.7,P,0.000244
200784_s_at,38.9,A,0.953857
200785_s_at,294.4,A,0.129639
200786_at,1611.4,P,0.000244
200787_s_at,568.4,P,0.005859
200788_s_at,376.8,P,0.005859
200789_at,518.2,A,0.171387
200790_at,3825,P,0.000732
200791_s_at,721.7,P,0.005859
200792_at,4871,P,0.001953
200793_s_at,883.8,A,0.095215
200794_x_at,10351.2,P,0.000244
200795_at,156.1,A,0.219482
200796_s_at,426.5,P,0.046143
200797_s_at,4329.8,P,0.000732
200798_x_at,1869.2,P,0.000244
200799_at,396.8,P,0.037598
200800_s_at,125,A,0.129639
200801_x_at,41687.9,P,0.000244
200802_at,1424.8,P,0.00293
200803_s_at,3266.2,P,0.000732
200804_at,3726.3,P,0.000244
200805_at,234.8,A,0.080566
200806_s_at,2082.5,P,0.000244
200807_s_at,2988.3,P,0.000244
200808_s_at,619.6,P,0.018555
200809_x_at,16368.6,P,0.000244
200810_s_at,6125.9,P,0.000244
200811_at,5130.3,P,0.00415
200812_at,422.1,P,0.030273
200813_s_at,1384.4,P,0.008057
200814_at,2783.5,P,0.00293
200815_s_at,2607.2,P,0.000244
200816_s_at,1897.1,P,0.000732
200817_x_at,46908.7,P,0.000244
200818_at,2071.5,P,0.000244
200819_s_at,28199.2,P,0.000244
200820_at,722.7,P,0.005859
200821_at,339.2,P,0.037598
200822_x_at,1111.2,P,0.005859
200823_x_at,11824.4,P,0.000244
200824_at,1159.1,P,0.000732
200825_s_at,1340.9,P,0.005859
200826_at,3191.6,P,0.000244
200827_at,137.3,A,0.366211
200828_s_at,8367.1,P,0.000732
200829_x_at,4622.1,P,0.000732
200830_at,2231.4,P,0.000244
200831_s_at,295.4,A,0.633789
